ClmId,Mbr,Npi,State,Zip,Date,Proc,Dx,Pos,Reas,TotChg,Action
194I511808,558-08-0434,2405804984,PA,17140,10/1/2019,8292,99670,11,PDOC,2385.2,Release
213N056315,855-83-8536,5042692649,TX,76310,7/11/2019,0824,85314,11,PAUT,5946.68,Release
066X827361,748-55-7770,6947762453,CA,92145,7/6/2019,8969,65613,31,PCOB,8395.96,RePend
039T067310,722-29-0719,4484347941,VA,23668,5/24/2019,4999,17379,81,PDOC,6540.79,Release
351R964888,118-90-8158,4179995472,GA,30092,12/12/2019,595,09940,65,PDUP,4077.17,RePend
747B230243,814-80-2712,9967565818,PA,15250,10/7/2019,5463,94401,17,PPJB,9091.43,Release
948J791514,233-13-8142,1168832023,OR,97255,1/18/2019,3982,41012,22,PDOC,6115.47,Release
656K502438,491-84-6054,8451804273,TX,79710,1/17/2019,9917,32701,31,PDLB,860.31,Release
584D483323,271-05-6655,9810300371,LA,70820,10/14/2019,9359,74902,52,PPJB,4023.93,Deny
530K117195,512-98-8413,5302885553,TX,76310,10/20/2019,3976,V571,81,PDUP,4405.7,RePend
399Q153341,830-28-3079,7867368367,IN,47747,8/25/2019,3774,7383,22,PCOB,9717.47,Release
778E940563,361-46-7680,8813756936,FL,34615,8/30/2019,636,0512,22,PDLB,8637.97,RePend
104W855377,631-80-9767,1326234641,OH,43605,9/23/2019,9523,65913,72,PDOC,3281.24,MedRev
401C708572,718-25-7115,2002080651,TX,78754,12/9/2019,0971,65123,52,PPJB,7109.6,MedRev
140J203938,688-74-0843,3730105326,CA,93750,10/14/2019,4823,05571,22,PDOC,125.58,MedRev
407P005062,482-01-2548,9926536168,FL,33972,8/18/2019,6594,E9971,11,PPJB,331.14,MedRev
820P410929,680-66-9364,7148656543,PA,16505,8/3/2019,0442,E9456,11,PAUT,7974.39,Release
688P515170,190-57-3349,6321427517,OH,44118,10/3/2019,9074,11599,22,PAUT,6390.57,RePend
820K187769,561-39-3698,5863883561,KS,66286,4/11/2019,0870,2276,22,PPJB,3563.86,RePend
877R827842,818-88-1393,1275127628,KS,67210,4/8/2019,2191,1628,23,PDUP,6562.68,Deny
894Y873534,172-70-4762,2035908306,TX,76162,8/25/2019,0841,V5042,72,PCOB,4902.98,Deny
864E921150,739-57-0848,6230179668,CA,91205,11/8/2019,7979,75481,20,PDOC,9176.67,Release
286J836746,782-40-6734,3082984591,NM,87110,7/28/2019,1242,7920,65,PM5R,6198.82,Release
911L941978,664-32-6885,7480596959,OK,74156,4/9/2019,3598,64890,12,PPJB,9415.93,MedRev
469Y467791,763-77-5326,0241687412,TX,78703,10/25/2019,8864,V1541,31,PDOC,8666.15,Deny
645M682962,296-92-3121,1950189495,TX,75260,9/2/2019,6261,9599,12,PM5R,7259.06,Release
528Q736215,169-93-8123,4950466081,MI,48604,11/12/2019,9229,71858,11,PVIP,7279.17,RePend
711J691565,572-81-6946,4516467775,MI,48224,10/29/2019,5561,3560,17,PDOK,3790.0,Release
090D456382,435-62-4179,5380034582,CA,95813,9/28/2019,1754,V298,22,PCOB,5329.19,Deny
778P308744,803-64-2274,2472111595,AL,35805,6/15/2019,7955,V1271,52,PDLB,4455.69,MedRev
724U927978,495-12-3215,8939641551,CA,92648,10/4/2019,5496,E8853,72,PDLB,4509.48,Deny
810S388466,612-04-8375,7179236388,CA,90805,1/7/2019,8881,36502,11,PCOB,989.7,RePend
413W234165,373-76-5706,9010308088,VA,23504,10/13/2019,1452,83969,81,PPOW,5928.13,RePend
344H728369,290-02-0233,5760062224,FL,33310,7/11/2019,5641,88101,31,PDOK,7272.03,RePend
259F728190,525-93-5686,3428732823,DC,20029,2/24/2019,8035,1613,65,PM5R,6791.34,Release
529L204552,226-66-6544,5615189593,FL,34474,12/19/2019,7874,80305,72,PDOK,7027.05,MedRev
860X249449,695-01-1827,1089497565,IN,47732,9/16/2019,9702,V188,52,PM5R,5015.6,RePend
888J798449,247-33-1879,0568880775,GA,31217,2/21/2019,9303,9229,65,PVIP,742.72,RePend
353T053136,553-45-0387,7807638323,CA,94121,1/20/2019,5316,00841,20,PPJB,2999.08,Deny
241J117852,886-51-1947,7274761223,PA,19196,2/18/2019,0884,73392,52,PVIP,4444.76,Deny
586C206884,879-58-7956,6811190799,SD,57105,9/26/2019,3864,66814,23,PDLB,8292.53,Release
742V342791,128-50-3503,4368534612,CO,80209,5/2/2019,4602,2749,11,PVIP,6504.93,Release
423C003421,200-07-5645,2875349877,OH,43210,5/23/2019,8059,E8070,52,PDOC,7529.06,Deny
137Q052592,474-39-7587,5569006570,MI,49048,10/27/2019,9541,8787,17,PCOB,1759.17,RePend
709S297068,862-63-9286,6482805426,TX,75226,11/7/2019,4132,2559,11,PDOC,9028.12,Deny
976N620460,314-17-4262,7740061785,NY,11447,6/22/2019,7591,V121,12,PPJB,2352.4,Release
724Z544320,655-17-1360,7063843596,AK,99522,4/26/2019,2611,75315,17,PAUT,9493.22,RePend
760A201855,405-61-6270,1485663832,KY,40524,9/3/2019,3997,7268,81,PDOC,2070.52,RePend
180F916524,821-49-2371,7732896321,WA,98464,7/31/2019,3753,78901,31,PVIP,9776.64,Release
140Y352129,308-88-9343,9593146889,MN,55811,12/18/2019,6511,8442,31,PM5R,6015.13,MedRev
549H634056,452-91-4203,4689195141,AZ,85297,6/28/2019,8028,30929,17,PDUP,6561.17,MedRev
447Q247765,489-71-2832,8377627604,MA,01114,9/17/2019,2104,01113,23,PPJB,6197.15,Deny
509C735053,667-10-3443,8662540437,OH,44555,8/1/2019,2731,86342,72,PDOC,9699.46,Release
652Q008363,450-81-8946,2727086236,VA,23213,8/24/2019,7569,5521,23,PAUT,4634.92,Deny
898I032979,637-49-6688,2092743912,NY,10014,9/17/2019,6013,E8903,31,PDLB,8772.24,Release
017E398854,182-79-2805,9578025841,TX,78255,8/18/2019,3927,30463,22,PDLB,6837.11,RePend
076O594615,643-76-7934,0800133078,DC,20005,6/14/2019,4285,42518,52,PDOC,8481.47,MedRev
685B136105,677-52-3861,7890143593,TN,37410,3/21/2019,8594,E8284,12,PPJB,9477.32,RePend
841K091745,115-68-9745,6444991163,KS,67230,1/15/2019,3886,01335,23,PVIP,5471.55,Deny
533S470899,473-47-9849,1637818315,MO,65218,3/8/2019,0953,74911,81,PM5R,157.47,Release
685U127559,271-66-4028,0997589700,AK,99517,11/25/2019,3889,5765,65,PPOW,6629.65,Release
087D621594,770-37-5187,4067014710,VA,22093,6/26/2019,0074,9179,81,PPJB,3990.46,Deny
436T800223,796-63-6600,4831355062,NY,10203,7/2/2019,3964,66481,22,PCOB,317.8,RePend
321U136688,660-58-3535,9623272185,AR,72916,1/24/2019,9918,1319,11,PM5R,4713.17,MedRev
106S160926,786-60-4771,8745071799,NY,12232,8/20/2019,0060,64851,31,PAUT,8718.58,RePend
324F381361,301-25-4197,8329631046,AL,35815,10/15/2019,8709,2681,11,PDOC,6805.55,Release
210Q176157,734-56-8823,4965277294,OH,43699,10/1/2019,7854,63631,12,PDLB,3721.81,RePend
691I205278,619-52-4413,6986910955,MS,39534,8/7/2019,7854,30740,81,PPJB,9973.13,MedRev
205V738200,429-72-1869,9933129570,WV,25711,6/12/2019,1364,9176,65,PPOW,4988.35,Release
692C098686,652-82-5458,3241769644,CA,90055,7/28/2019,5640,5088,23,PM5R,5925.01,RePend
291T602548,625-48-2931,9469962466,CA,91841,1/25/2019,9342,80129,22,PPJB,7334.17,RePend
424P573461,244-56-2838,0288567432,NH,03804,7/14/2019,8211,52122,17,PAUT,7936.44,Release
693K546344,275-94-4315,9623798623,NY,14619,7/4/2019,4050,5173,72,PDOC,574.77,MedRev
793I559345,795-79-6284,5468511839,AL,36104,1/4/2019,3552,V733,52,PPOW,1067.18,Release
551N547850,170-90-0150,3390640922,NV,89115,12/25/2019,8103,66000,20,PPOW,5721.18,RePend
216C795240,475-60-4990,4869818084,WV,25356,10/24/2019,9181,6031,22,PCOB,8865.71,MedRev
031F253070,297-12-2290,4434422401,WA,99210,5/25/2019,8122,7445,65,PPOW,6639.39,MedRev
387A447829,247-62-4608,3264687463,OH,43231,11/20/2019,8857,1480,23,PCOB,4172.32,Deny
915C863951,151-81-2437,1881842308,GA,31904,4/5/2019,4995,85406,17,PPJB,3457.17,Deny
833O760422,491-70-6041,7110389830,AL,35242,10/10/2019,8947,8745,17,PPJB,7403.66,Release
838L826440,706-05-8106,3993812995,VA,24004,8/3/2019,3553,75552,11,PDOK,6809.96,Deny
463L732476,773-34-7340,2564647931,TX,78682,5/31/2019,9621,E8501,12,PM5R,7020.43,Deny
127E861093,571-11-8716,0837007985,PA,18018,7/14/2019,6012,E0161,17,PPJB,1617.25,Release
950L569149,590-23-3467,8269645237,GA,30605,5/26/2019,2999,9830,12,PDOC,1225.74,Deny
115H541295,486-53-8234,9816457023,WA,99215,12/8/2019,2612,V788,72,PDLB,4827.52,Deny
754J610358,538-51-5912,1605270017,AZ,85732,10/25/2019,0874,92800,12,PDOK,2937.29,Deny
395X830443,883-75-1882,7051175319,NC,27105,5/3/2019,6839,7383,72,PCOB,645.48,Release
695P988325,880-03-6195,9706239246,OK,73124,1/8/2019,8313,99563,31,PDOK,308.36,Deny
896I549512,688-58-0163,1873197524,NC,28215,10/21/2019,2103,30460,12,PVIP,9333.39,MedRev
958V154531,774-46-6981,3352052471,DC,20535,11/23/2019,6663,V417,81,PDOC,9006.59,MedRev
222E289382,237-28-6068,4693459149,TX,78291,11/27/2019,8388,59010,12,PDUP,7968.37,MedRev
843T759386,790-89-0755,1247298602,PA,15220,11/15/2019,8743,37551,11,PCOB,5526.84,RePend
439H220038,542-69-1210,1666184416,VA,22184,6/3/2019,5029,33394,65,PVIP,6937.68,Release
807Q232113,301-45-4525,2071719858,MO,64199,4/12/2019,4528,57480,52,PDLB,3737.2,MedRev
471S719861,401-93-4791,1284054349,TX,79165,5/30/2019,3793,37811,17,PDLB,1677.57,MedRev
186X304701,677-85-7740,5399733110,CA,94089,11/25/2019,7956,80106,31,PVIP,3247.89,Deny
677P625512,546-01-1803,0707972955,PA,17110,8/4/2019,3520,47834,12,PM5R,5979.82,RePend
673F029041,441-35-1889,2220467793,DC,20535,12/22/2019,9657,49322,17,PPJB,3100.13,Release
030F943084,658-25-4501,3035248246,CA,95354,2/27/2019,1761,01320,31,PDLB,2144.72,Release
640D950546,740-43-8317,2013439242,VA,22908,9/28/2019,8018,6248,65,PPJB,7254.09,RePend
115U182639,258-84-7211,6536294946,AL,35225,1/31/2019,6523,37761,17,PVIP,6984.96,RePend
503Y849471,134-08-7141,3575243125,OH,43666,5/10/2019,4865,60889,12,PCOB,1687.38,Release
937C268455,597-89-3830,8923018910,MI,48670,8/19/2019,2264,1706,17,PAUT,6036.7,RePend
196E945142,516-06-5780,7065206199,OH,45020,3/12/2019,8398,05912,72,PVIP,4091.1,Deny
684Z241602,197-40-9375,6047426794,DC,20540,12/20/2019,8822,63571,72,PPJB,5291.86,Deny
253M629419,230-34-1967,4777014293,CA,94159,12/6/2019,4592,64862,81,PDOK,4925.86,Release
028K471721,407-77-8907,9876863919,CA,95064,7/9/2019,0539,E9659,72,PDOC,9889.0,RePend
363O937871,454-69-8921,8505252791,TX,76016,5/23/2019,5361,1882,12,PDLB,7799.03,Release
071T700996,684-96-9843,1584909579,VA,22405,3/30/2019,2791,36544,17,PDOC,4733.27,Release
495P194009,307-18-2567,4621851818,NC,27455,10/22/2019,7950,E9451,52,PPOW,5313.41,Deny
734J602494,311-22-2109,4391347696,FL,34981,6/20/2019,3732,5204,81,PDUP,9627.51,Deny
298A678460,246-31-5663,0958788927,PA,19178,12/3/2019,6072,36311,17,PPJB,1972.81,MedRev
718Y636538,890-69-6588,2403216201,FL,34620,6/19/2019,6861,E984,20,PVIP,7020.36,MedRev
665I923631,850-08-1464,3625907681,NY,10024,7/8/2019,4051,45932,52,PDLB,2996.82,MedRev
116S475384,895-14-0536,9759806968,WI,53705,2/15/2019,8570,3959,65,PPOW,3544.99,Deny
078W572795,691-26-9861,6888665207,AZ,85215,4/16/2019,1351,37703,52,PPJB,1951.98,Deny
953X535800,702-72-8157,4275303852,FL,33310,12/13/2019,6697,7821,11,PPJB,1684.69,RePend
533X878710,216-34-6627,9395701073,FL,33715,3/29/2019,0523,85122,65,PVIP,7693.47,MedRev
956C168341,414-17-6038,4690029379,LA,70165,11/4/2019,8120,75251,22,PDOC,2534.46,MedRev
681K503328,202-12-0163,7524559360,TX,77386,10/1/2019,6021,8972,81,PDOC,4049.61,Release
648R472113,858-62-8415,0664377531,PA,19196,5/6/2019,8117,V110,65,PPJB,8031.84,RePend
910K498034,631-05-2403,9067635899,NY,10474,12/29/2019,642,V490,20,PVIP,2778.13,Deny
394H400185,894-16-3939,5352576308,NH,03804,12/4/2019,7766,34201,52,PVIP,8018.12,Release
270O533310,500-07-8368,6107215189,MO,64504,12/4/2019,9302,2903,81,PDOC,676.31,RePend
439H137409,530-62-7044,8310575472,IN,46231,10/3/2019,9956,E0191,52,PPJB,651.32,MedRev
246C768777,172-04-7643,5266095247,CA,93291,9/22/2019,0885,83319,65,PDOC,6112.12,RePend
720X278022,427-88-5286,4958543139,OH,44111,8/22/2019,3607,7724,72,PM5R,2168.86,MedRev
987I950731,164-21-7778,7426903269,WI,53705,9/7/2019,7531,94229,52,PDUP,7366.36,MedRev
841J114862,829-89-8079,7543152419,CA,90398,10/24/2019,8284,85219,52,PDOC,4386.91,Deny
070J529372,527-81-8293,1642311357,NY,10280,3/14/2019,9123,20265,31,PDOC,1132.98,MedRev
662L804772,113-06-2203,8489433502,MA,02109,7/25/2019,4631,30723,23,PM5R,3493.73,Release
162T746222,836-82-3974,5257740795,NY,12262,8/19/2019,5686,V3301,31,PPOW,7616.69,Release
736U658778,661-98-3630,2870725246,CA,94105,11/7/2019,9436,99568,52,PDLB,7343.76,RePend
219A582741,142-22-2800,1845835988,CA,91199,5/23/2019,7920,9399,20,PM5R,1569.67,Deny
390H205770,764-54-8484,8834946278,MT,59112,5/7/2019,8763,E8232,31,PCOB,5760.0,Release
805Y740461,874-20-4009,2611436574,FL,32964,1/13/2019,4892,74422,20,PPJB,8996.93,MedRev
851F603997,840-52-8353,0316907648,NJ,08603,6/30/2019,9073,65243,12,PAUT,1176.09,MedRev
001J144079,330-08-2885,4196843559,OH,43666,11/25/2019,7975,4408,23,PDOK,6436.77,MedRev
786R420735,388-32-8697,8961986790,CO,80228,3/12/2019,7983,51851,20,PVIP,4084.73,Release
836A455311,291-34-5292,7848143710,OH,45233,7/24/2019,0329,V6540,72,PPOW,5059.82,RePend
197L765887,163-48-3412,4400553626,DC,20436,9/11/2019,7714,7780,17,PDOC,2671.49,Deny
971G562524,238-74-0538,8904772781,IN,47725,1/21/2019,8411,37401,17,PPOW,1017.08,Release
317C841654,528-73-7618,0295868665,NV,89160,4/8/2019,9194,37484,12,PDLB,2598.0,Deny
825Y667573,643-12-9572,1575667518,IL,60630,11/16/2019,1262,6926,65,PDLB,4145.06,Deny
466C177587,433-12-0324,2099664511,IA,50330,4/13/2019,4319,80711,65,PVIP,5660.54,Release
890D623352,812-44-4632,8321996845,PA,19610,8/3/2019,7991,1489,31,PVIP,7097.85,MedRev
586F711600,687-61-1853,9060994293,DC,20420,1/29/2019,4525,29571,17,PDLB,9779.57,MedRev
660H159631,238-93-2944,2374682860,CA,92160,1/6/2019,6851,86121,72,PDOC,2578.46,MedRev
983A025024,735-11-4836,8594603535,TN,38119,12/15/2019,9960,46611,20,PVIP,5006.75,Release
292D889440,707-20-5062,1186908642,CA,90071,9/25/2019,8090,34939,31,PDOK,5302.17,Release
383P043670,596-51-0683,8794918613,IN,46814,9/28/2019,4826,E9970,20,PDOC,752.02,Deny
616S062130,863-02-8508,2697947279,FL,33884,5/25/2019,5589,37815,11,PCOB,9083.85,Release
467D501294,741-61-2381,0303551186,OH,44511,7/28/2019,2079,85240,11,PVIP,7012.52,RePend
922U694083,289-34-5074,7860408292,TX,77060,7/25/2019,7973,2939,81,PDLB,8891.46,Release
025I708915,859-66-1002,6333777701,OK,74133,5/5/2019,7752,36653,72,PDLB,5364.98,Deny
773O345961,234-08-2219,5478681668,DE,19897,12/28/2019,0442,0931,20,PDLB,3390.65,Deny
726K502251,773-04-7229,4652207110,GA,30919,12/25/2019,3616,E8714,81,PDOC,5919.13,MedRev
441W296107,886-81-1364,2624287217,MA,01114,8/6/2019,9443,86100,12,PPOW,189.7,RePend
260S273386,478-46-2294,1115392405,CA,92030,1/21/2019,1200,82100,31,PAUT,578.12,Release
058C394014,398-17-7512,3774166583,NY,10125,2/5/2019,7661,56960,22,PCOB,7890.12,RePend
045K607314,586-14-5607,0108133964,FL,33261,9/1/2019,605,38161,52,PDOK,7081.3,Release
571B494930,495-40-3413,6329945589,NY,14683,7/25/2019,6811,28522,81,PDOC,188.2,Deny
864E553790,238-54-9648,7660393554,CA,92424,12/27/2019,5209,9682,22,PDOC,4761.25,RePend
210U347363,272-79-8518,7934162284,WV,25705,5/17/2019,6309,64080,31,PM5R,7824.36,Deny
490G183609,556-41-2245,6413950362,PA,19141,4/4/2019,7969,E8694,17,PDOC,3610.81,RePend
088T873288,606-91-2765,2570092419,IN,46247,6/1/2019,1041,E8018,20,PCOB,5753.41,Release
051I761052,847-31-0569,0290394097,IN,47725,1/7/2019,7990,37511,52,PVIP,8492.19,Deny
318K099229,595-27-2060,9057120508,FL,33355,12/2/2019,8543,9551,23,PDLB,2268.66,MedRev
455N370244,466-91-2145,2421963008,NY,10249,8/5/2019,2231,94500,20,PAUT,6263.49,MedRev
426A354250,688-83-4019,0758980929,TX,79105,11/12/2019,2104,64133,72,PDLB,4530.81,Deny
004F233123,380-37-5966,7404897235,NC,27610,10/31/2019,3327,88000,22,PCOB,4523.66,Deny
787N266746,832-38-9307,4884201644,TX,88553,8/20/2019,8941,86330,52,PPJB,3541.23,Release
751H611798,229-01-1481,7488552136,MO,63150,9/21/2019,4282,56942,17,PDUP,9887.16,Release
066N087565,347-16-2770,0184910522,OH,44905,5/23/2019,156,7836,17,PAUT,1224.05,Deny
483C415197,836-33-0645,4745049615,GA,31119,6/24/2019,8465,V7283,17,PDLB,9465.87,Deny
078E882687,359-60-8497,3048232438,NY,10090,5/4/2019,9162,64240,52,PDOC,4993.36,Deny
602F005085,237-21-6920,9674654726,TX,76011,10/10/2019,6679,E9311,12,PVIP,6952.84,Release
272F552711,169-72-6672,9329345851,FL,32590,1/18/2019,9203,4374,11,PPOW,4773.42,Deny
300R379043,300-80-8095,5059315313,MD,20784,6/8/2019,5783,65100,11,PM5R,8174.28,Deny
656V900074,784-96-9560,0814825837,OH,43656,5/31/2019,8672,63631,31,PDUP,7254.71,Deny
163I339800,404-57-9418,4618963065,OH,43210,4/7/2019,7859,84519,20,PDOC,5141.42,RePend
228W315384,440-93-9931,6940187602,MS,39296,10/1/2019,0589,8604,11,PVIP,3844.69,Deny
644O134491,289-36-3199,3178172147,CA,91199,11/23/2019,4921,75615,81,PDOK,7027.81,MedRev
021H531208,780-81-5323,2148866114,FL,33245,4/30/2019,9102,99586,31,PDLB,263.61,Deny
674G871001,205-37-6815,6556357629,CO,80015,8/12/2019,6099,6170,72,PAUT,3600.78,Release
320M772257,544-10-3814,5913020763,TX,76105,10/23/2019,4142,E911,81,PDOK,4200.95,Deny
164F198670,117-04-1591,8013109233,NC,28242,3/16/2019,5503,20204,11,PPOW,5895.16,RePend
877T277724,633-94-4321,0585718544,NY,10459,2/17/2019,8674,34401,52,PDOC,666.96,Deny
352Z362329,157-71-0720,4340146223,AL,35279,10/22/2019,8446,V162,11,PDOC,2980.05,MedRev
018W911113,282-92-8230,4403654217,TN,38188,2/26/2019,9978,01603,11,PM5R,6041.15,RePend
702L307705,749-82-6642,2225291347,OH,44511,1/11/2019,8550,80309,20,PAUT,3419.98,MedRev
905Y358452,382-60-2569,5107595178,IN,47306,2/5/2019,3954,86419,12,PPOW,265.91,Deny
279U459943,351-37-9203,6334830043,NE,68117,10/12/2019,8159,E9311,11,PPOW,9067.88,Release
122O390045,655-68-0098,2854974857,MD,20719,4/29/2019,3722,28244,65,PCOB,3924.42,RePend
078Y595575,527-48-9181,8505479575,TX,76129,4/19/2019,8907,8412,22,PAUT,5962.64,Release
897B010710,331-61-9726,2515269843,NY,11210,12/14/2019,9169,E9199,81,PDOC,2659.98,Release
395J953251,488-78-9861,0314845802,CO,80910,2/8/2019,6639,096,12,PDUP,6017.78,MedRev
654I342488,553-30-4750,8373222260,VA,20167,9/1/2019,6499,4588,17,PAUT,670.3,Deny
